timestamp,symbol,active_ce,active_pe,open,high,low,close,instrument_token,wpr_9,wpr_28,stoch_k,stoch_d,swing_low,supertrend,supertrend_dir,fast_ma,slow_ma,sma11,demarker
2026-03-05T11:54:00,NIFTY2631024300PE,153.0,154.5,151.0,152.65,0.0,0.0,11645186.0,-8.99,-5.33,99.3,97.35,135.45,141.24,1.0,142.5,140.88,140.88,0.88
2026-03-05T11:54:00,NIFTY2631024350PE,167.05,168.6,164.8,166.6,0.0,0.0,11645954.0,-11.3,-6.75,99.02,97.46,148.05,154.32,1.0,155.77,153.95,153.95,0.87
2026-03-05T11:54:00,NIFTY2631024400PE,182.8,184.65,180.1,182.2,0.0,0.0,11646978.0,-9.61,-5.74,98.75,97.75,162.15,168.89,1.0,170.36,168.44,168.44,0.88
2026-03-05T11:54:00,NIFTY2631024450PE,199.85,201.0,196.75,199.1,0.0,0.0,11647490.0,-9.06,-5.46,98.57,97.8,177.6,184.73,1.0,186.25,184.18,184.18,0.88
2026-03-05T11:54:00,NIFTY2631024500PE,218.05,219.85,215.15,216.65,0.0,0.0,11650050.0,-13.27,-8.12,97.89,98.18,195.0,202.42,1.0,203.91,201.67,201.67,0.88
2026-03-05T11:54:00,NIFTY2631024550PE,222.55,223.6,205.8,205.8,0.0,1.0,11650562.0,-100.0,-85.16,59.93,83.49,205.8,231.89,-1.0,218.56,217.37,217.37,0.51
2026-03-05T11:54:00,NIFTY2631024600PE,227.2,230.0,224.5,229.35,0.0,0.0,11651586.0,-2.83,-2.16,97.88,83.48,207.0,212.04,1.0,219.86,219.04,219.04,0.64
2026-03-05T11:54:00,NIFTY2631024650PE,224.0,229.75,223.3,228.05,0.0,0.0,11652098.0,-18.98,-84.37,60.77,62.4,216.95,236.19,-1.0,226.78,226.75,226.75,0.49
2026-03-05T11:54:00,NIFTY2631024700PE,311.95,314.1,307.5,309.25,0.0,0.0,11652610.0,-14.29,-8.78,96.41,97.04,281.45,290.86,1.0,293.02,290.09,290.09,0.89
2026-03-05T11:54:00,NIFTY2631024750PE,340.45,342.4,335.9,339.95,0.0,0.0,11653122.0,-7.65,-4.7,99.34,98.22,308.0,317.91,1.0,320.78,317.55,317.55,0.88
2026-03-05T11:55:00,NIFTY 50,24541.05,24551.15,24541.05,24551.15,0.0,0.0,,,,,,,,,,,,
2026-03-05T11:55:00,NIFTY2631024300CE,401.75,405.0,398.95,400.2,0.0,0.0,11644930.0,-96.87,-98.43,0.0,1.87,398.95,424.74,-1.0,418.91,422.0,422.0,0.12
2026-03-05T11:55:00,NIFTY2631024350CE,366.1,368.5,362.8,364.3,0.0,0.0,11645442.0,-96.03,-98.03,0.0,3.0,362.8,387.44,-1.0,381.91,384.89,384.89,0.15
2026-03-05T11:55:00,NIFTY2631024400CE,330.85,334.0,328.25,329.9,0.0,0.0,11646210.0,-95.51,-97.8,0.0,2.07,328.25,352.89,-1.0,346.51,349.24,349.24,0.14
2026-03-05T11:55:00,NIFTY2631024450CE,297.9,301.35,295.7,296.4,0.0,0.0,11647234.0,-97.94,-99.01,0.0,2.84,295.7,319.4,-1.0,312.19,314.87,314.87,0.12
2026-03-05T11:55:00,NIFTY2631024500CE,266.4,269.1,264.2,266.85,0.0,0.0,11647746.0,-91.55,-95.94,1.76,2.53,264.1,286.33,-1.0,279.98,282.49,282.49,0.12
2026-03-05T11:55:00,NIFTY2631024550CE,238.35,246.0,238.2,245.0,0.0,0.0,11650306.0,-65.08,-83.62,18.5,6.65,234.35,255.93,-1.0,247.67,250.05,250.05,0.25
2026-03-05T11:55:00,NIFTY2631024600CE,225.8,228.0,223.15,225.65,1.0,0.0,11651330.0,-13.78,-42.35,69.04,40.92,210.95,211.05,1.0,217.77,218.67,218.67,0.47
2026-03-05T11:55:00,NIFTY2631024650CE,205.55,206.0,195.9,197.15,0.0,0.0,11651842.0,-94.92,-97.62,18.57,30.84,195.9,221.95,-1.0,207.08,209.0,209.0,0.26
2026-03-05T11:55:00,NIFTY2631024700CE,204.5,205.45,196.3,197.9,0.0,0.0,11652354.0,-89.81,-36.21,23.53,29.59,196.3,188.09,1.0,202.75,202.9,202.9,0.31
2026-03-05T11:55:00,NIFTY2631024750CE,139.1,141.0,137.1,137.4,0.0,0.0,11652866.0,-98.56,-99.38,0.0,2.22,137.1,152.93,-1.0,147.14,148.75,148.75,0.15
2026-03-05T11:55:00,NIFTY2631024800CE,120.05,121.5,118.0,118.3,0.0,0.0,11653634.0,-98.37,-99.32,0.0,3.19,118.0,132.26,-1.0,126.93,128.32,128.32,0.14
2026-03-05T11:55:00,NIFTY2631024250PE,140.0,141.8,138.35,140.2,0.0,0.0,11644674.0,-8.54,-4.96,100.0,98.02,124.0,129.38,1.0,130.56,129.06,129.06,0.88
2026-03-05T11:55:00,NIFTY2631024300PE,153.0,154.5,151.0,152.65,0.0,0.0,11645186.0,-8.99,-5.33,99.3,97.35,135.45,141.24,1.0,142.5,140.88,140.88,0.88
2026-03-05T11:55:00,NIFTY2631024350PE,167.05,168.6,164.8,166.6,0.0,0.0,11645954.0,-11.3,-6.75,99.02,97.46,148.05,154.32,1.0,155.77,153.95,153.95,0.87
2026-03-05T11:55:00,NIFTY2631024400PE,182.8,184.65,180.1,182.2,0.0,0.0,11646978.0,-9.61,-5.74,98.75,97.75,162.15,168.89,1.0,170.36,168.44,168.44,0.88
2026-03-05T11:55:00,NIFTY2631024450PE,199.85,201.0,196.75,199.1,0.0,0.0,11647490.0,-9.06,-5.46,98.57,97.8,177.6,184.73,1.0,186.25,184.18,184.18,0.88
2026-03-05T11:55:00,NIFTY2631024500PE,218.05,219.85,215.15,216.65,0.0,0.0,11650050.0,-13.27,-8.12,97.89,98.18,195.0,202.42,1.0,203.91,201.67,201.67,0.88
2026-03-05T11:55:00,NIFTY2631024550PE,206.85,211.35,204.5,208.35,0.0,1.0,11650562.0,-82.09,-79.01,34.41,62.54,204.5,225.11,-1.0,217.99,217.11,217.11,0.49
2026-03-05T11:55:00,NIFTY2631024600PE,227.2,230.0,224.5,229.35,0.0,0.0,11651586.0,-2.83,-2.16,97.88,83.48,207.0,212.04,1.0,219.86,219.04,219.04,0.64
2026-03-05T11:55:00,NIFTY2631024650PE,224.0,229.75,223.3,228.05,0.0,0.0,11652098.0,-18.98,-84.37,60.77,62.4,216.95,236.19,-1.0,226.78,226.75,226.75,0.49
2026-03-05T11:55:00,NIFTY2631024700PE,311.95,314.1,307.5,309.25,0.0,0.0,11652610.0,-14.29,-8.78,96.41,97.04,281.45,290.86,1.0,293.02,290.09,290.09,0.89
2026-03-05T11:55:00,NIFTY2631024750PE,340.45,342.4,335.9,339.95,0.0,0.0,11653122.0,-7.65,-4.7,99.34,98.22,308.0,317.91,1.0,320.78,317.55,317.55,0.88
2026-03-05T11:56:00,NIFTY 50,24541.05,24551.15,24541.05,24551.15,0.0,0.0,,,,,,,,,,,,
2026-03-05T11:56:00,NIFTY2631024300CE,401.75,405.0,398.95,400.2,0.0,0.0,11644930.0,-96.87,-98.43,0.0,1.87,398.95,424.74,-1.0,418.91,422.0,422.0,0.12
2026-03-05T11:56:00,NIFTY2631024350CE,366.1,368.5,362.8,364.3,0.0,0.0,11645442.0,-96.03,-98.03,0.0,3.0,362.8,387.44,-1.0,381.91,384.89,384.89,0.15
2026-03-05T11:56:00,NIFTY2631024400CE,330.85,334.0,328.25,329.9,0.0,0.0,11646210.0,-95.51,-97.8,0.0,2.07,328.25,352.89,-1.0,346.51,349.24,349.24,0.14
2026-03-05T11:56:00,NIFTY2631024450CE,297.9,301.35,295.7,296.4,0.0,0.0,11647234.0,-97.94,-99.01,0.0,2.84,295.7,319.4,-1.0,312.19,314.87,314.87,0.12
2026-03-05T11:56:00,NIFTY2631024500CE,266.4,269.1,264.2,266.85,0.0,0.0,11647746.0,-91.55,-95.94,1.76,2.53,264.1,286.33,-1.0,279.98,282.49,282.49,0.12
2026-03-05T11:56:00,NIFTY2631024550CE,238.35,246.0,238.2,245.0,0.0,0.0,11650306.0,-65.08,-83.62,18.5,6.65,234.35,255.93,-1.0,247.67,250.05,250.05,0.25
2026-03-05T11:56:00,NIFTY2631024600CE,224.8,224.8,216.55,216.65,1.0,0.0,11651330.0,-66.57,-70.17,79.36,63.98,211.5,211.05,1.0,217.12,218.12,218.12,0.38
2026-03-05T11:56:00,NIFTY2631024650CE,205.55,206.0,195.9,197.15,0.0,0.0,11651842.0,-94.92,-97.62,18.57,30.84,195.9,221.95,-1.0,207.08,209.0,209.0,0.26
2026-03-05T11:56:00,NIFTY2631024700CE,204.5,205.45,196.3,197.9,0.0,0.0,11652354.0,-89.81,-36.21,23.53,29.59,196.3,188.09,1.0,202.75,202.9,202.9,0.31
2026-03-05T11:56:00,NIFTY2631024750CE,139.1,141.0,137.1,137.4,0.0,0.0,11652866.0,-98.56,-99.38,0.0,2.22,137.1,152.93,-1.0,147.14,148.75,148.75,0.15
2026-03-05T11:56:00,NIFTY2631024800CE,120.05,121.5,118.0,118.3,0.0,0.0,11653634.0,-98.37,-99.32,0.0,3.19,118.0,132.26,-1.0,126.93,128.32,128.32,0.14
2026-03-05T11:56:00,NIFTY2631024250PE,140.0,141.8,138.35,140.2,0.0,0.0,11644674.0,-8.54,-4.96,100.0,98.02,124.0,129.38,1.0,130.56,129.06,129.06,0.88
2026-03-05T11:56:00,NIFTY2631024300PE,153.0,154.5,151.0,152.65,0.0,0.0,11645186.0,-8.99,-5.33,99.3,97.35,135.45,141.24,1.0,142.5,140.88,140.88,0.88
2026-03-05T11:56:00,NIFTY2631024350PE,167.05,168.6,164.8,166.6,0.0,0.0,11645954.0,-11.3,-6.75,99.02,97.46,148.05,154.32,1.0,155.77,153.95,153.95,0.87
2026-03-05T11:56:00,NIFTY2631024400PE,182.8,184.65,180.1,182.2,0.0,0.0,11646978.0,-9.61,-5.74,98.75,97.75,162.15,168.89,1.0,170.36,168.44,168.44,0.88
2026-03-05T11:56:00,NIFTY2631024450PE,199.85,201.0,196.75,199.1,0.0,0.0,11647490.0,-9.06,-5.46,98.57,97.8,177.6,184.73,1.0,186.25,184.18,184.18,0.88
2026-03-05T11:56:00,NIFTY2631024500PE,218.05,219.85,215.15,216.65,0.0,0.0,11650050.0,-13.27,-8.12,97.89,98.18,195.0,202.42,1.0,203.91,201.67,201.67,0.88
2026-03-05T11:56:00,NIFTY2631024550PE,208.6,217.65,208.6,217.6,0.0,1.0,11650562.0,-39.07,-55.57,26.1,40.15,204.5,225.11,-1.0,218.29,217.54,217.54,0.58
2026-03-05T11:56:00,NIFTY2631024600PE,227.2,230.0,224.5,229.35,0.0,0.0,11651586.0,-2.83,-2.16,97.88,83.48,207.0,212.04,1.0,219.86,219.04,219.04,0.64
2026-03-05T11:56:00,NIFTY2631024650PE,224.0,229.75,223.3,228.05,0.0,0.0,11652098.0,-18.98,-84.37,60.77,62.4,216.95,236.19,-1.0,226.78,226.75,226.75,0.49
2026-03-05T11:56:00,NIFTY2631024700PE,311.95,314.1,307.5,309.25,0.0,0.0,11652610.0,-14.29,-8.78,96.41,97.04,281.45,290.86,1.0,293.02,290.09,290.09,0.89
2026-03-05T11:56:00,NIFTY2631024750PE,340.45,342.4,335.9,339.95,0.0,0.0,11653122.0,-7.65,-4.7,99.34,98.22,308.0,317.91,1.0,320.78,317.55,317.55,0.88
2026-03-05T11:57:00,NIFTY 50,24541.05,24551.15,24541.05,24551.15,0.0,0.0,,,,,,,,,,,,
2026-03-05T11:57:00,NIFTY2631024300CE,401.75,405.0,398.95,400.2,0.0,0.0,11644930.0,-96.87,-98.43,0.0,1.87,398.95,424.74,-1.0,418.91,422.0,422.0,0.12
2026-03-05T11:57:00,NIFTY2631024350CE,366.1,368.5,362.8,364.3,0.0,0.0,11645442.0,-96.03,-98.03,0.0,3.0,362.8,387.44,-1.0,381.91,384.89,384.89,0.15
2026-03-05T11:57:00,NIFTY2631024400CE,330.85,334.0,328.25,329.9,0.0,0.0,11646210.0,-95.51,-97.8,0.0,2.07,328.25,352.89,-1.0,346.51,349.24,349.24,0.14
2026-03-05T11:57:00,NIFTY2631024450CE,297.9,301.35,295.7,296.4,0.0,0.0,11647234.0,-97.94,-99.01,0.0,2.84,295.7,319.4,-1.0,312.19,314.87,314.87,0.12
2026-03-05T11:57:00,NIFTY2631024500CE,266.4,269.1,264.2,266.85,0.0,0.0,11647746.0,-91.55,-95.94,1.76,2.53,264.1,286.33,-1.0,279.98,282.49,282.49,0.12
2026-03-05T11:57:00,NIFTY2631024550CE,238.35,246.0,238.2,245.0,0.0,0.0,11650306.0,-65.08,-83.62,18.5,6.65,234.35,255.93,-1.0,247.67,250.05,250.05,0.25
2026-03-05T11:57:00,NIFTY2631024600CE,216.8,216.8,208.5,212.05,1.0,0.0,11651330.0,-81.79,-88.49,53.27,67.22,208.5,211.05,1.0,216.68,217.15,217.15,0.35
2026-03-05T11:57:00,NIFTY2631024650CE,205.55,206.0,195.9,197.15,0.0,0.0,11651842.0,-94.92,-97.62,18.57,30.84,195.9,221.95,-1.0,207.08,209.0,209.0,0.26
2026-03-05T11:57:00,NIFTY2631024700CE,204.5,205.45,196.3,197.9,0.0,0.0,11652354.0,-89.81,-36.21,23.53,29.59,196.3,188.09,1.0,202.75,202.9,202.9,0.31
2026-03-05T11:57:00,NIFTY2631024750CE,139.1,141.0,137.1,137.4,0.0,0.0,11652866.0,-98.56,-99.38,0.0,2.22,137.1,152.93,-1.0,147.14,148.75,148.75,0.15
2026-03-05T11:57:00,NIFTY2631024800CE,120.05,121.5,118.0,118.3,0.0,0.0,11653634.0,-98.37,-99.32,0.0,3.19,118.0,132.26,-1.0,126.93,128.32,128.32,0.14
2026-03-05T11:57:00,NIFTY2631024250PE,140.0,141.8,138.35,140.2,0.0,0.0,11644674.0,-8.54,-4.96,100.0,98.02,124.0,129.38,1.0,130.56,129.06,129.06,0.88
2026-03-05T11:57:00,NIFTY2631024300PE,153.0,154.5,151.0,152.65,0.0,0.0,11645186.0,-8.99,-5.33,99.3,97.35,135.45,141.24,1.0,142.5,140.88,140.88,0.88
2026-03-05T11:57:00,NIFTY2631024350PE,167.05,168.6,164.8,166.6,0.0,0.0,11645954.0,-11.3,-6.75,99.02,97.46,148.05,154.32,1.0,155.77,153.95,153.95,0.87
2026-03-05T11:57:00,NIFTY2631024400PE,182.8,184.65,180.1,182.2,0.0,0.0,11646978.0,-9.61,-5.74,98.75,97.75,162.15,168.89,1.0,170.36,168.44,168.44,0.88
2026-03-05T11:57:00,NIFTY2631024450PE,199.85,201.0,196.75,199.1,0.0,0.0,11647490.0,-9.06,-5.46,98.57,97.8,177.6,184.73,1.0,186.25,184.18,184.18,0.88
2026-03-05T11:57:00,NIFTY2631024500PE,218.05,219.85,215.15,216.65,0.0,0.0,11650050.0,-13.27,-8.12,97.89,98.18,195.0,202.42,1.0,203.91,201.67,201.67,0.88
2026-03-05T11:57:00,NIFTY2631024550PE,217.85,224.8,217.65,221.65,0.0,1.0,11650562.0,-20.23,-33.83,52.92,37.81,204.5,225.11,-1.0,218.39,218.29,218.29,0.62
2026-03-05T11:57:00,NIFTY2631024600PE,227.2,230.0,224.5,229.35,0.0,0.0,11651586.0,-2.83,-2.16,97.88,83.48,207.0,212.04,1.0,219.86,219.04,219.04,0.64
2026-03-05T11:57:00,NIFTY2631024650PE,224.0,229.75,223.3,228.05,0.0,0.0,11652098.0,-18.98,-84.37,60.77,62.4,216.95,236.19,-1.0,226.78,226.75,226.75,0.49
2026-03-05T11:57:00,NIFTY2631024700PE,311.95,314.1,307.5,309.25,0.0,0.0,11652610.0,-14.29,-8.78,96.41,97.04,281.45,290.86,1.0,293.02,290.09,290.09,0.89
2026-03-05T11:57:00,NIFTY2631024750PE,340.45,342.4,335.9,339.95,0.0,0.0,11653122.0,-7.65,-4.7,99.34,98.22,308.0,317.91,1.0,320.78,317.55,317.55,0.88
2026-03-05T11:58:00,NIFTY 50,24541.05,24551.15,24541.05,24551.15,0.0,0.0,,,,,,,,,,,,
2026-03-05T11:58:00,NIFTY2631024300CE,401.75,405.0,398.95,400.2,0.0,0.0,11644930.0,-96.87,-98.43,0.0,1.87,398.95,424.74,-1.0,418.91,422.0,422.0,0.12
2026-03-05T11:58:00,NIFTY2631024350CE,366.1,368.5,362.8,364.3,0.0,0.0,11645442.0,-96.03,-98.03,0.0,3.0,362.8,387.44,-1.0,381.91,384.89,384.89,0.15
2026-03-05T11:58:00,NIFTY2631024400CE,330.85,334.0,328.25,329.9,0.0,0.0,11646210.0,-95.51,-97.8,0.0,2.07,328.25,352.89,-1.0,346.51,349.24,349.24,0.14
2026-03-05T11:58:00,NIFTY2631024450CE,297.9,301.35,295.7,296.4,0.0,0.0,11647234.0,-97.94,-99.01,0.0,2.84,295.7,319.4,-1.0,312.19,314.87,314.87,0.12
2026-03-05T11:58:00,NIFTY2631024500CE,266.4,269.1,264.2,266.85,0.0,0.0,11647746.0,-91.55,-95.94,1.76,2.53,264.1,286.33,-1.0,279.98,282.49,282.49,0.12
2026-03-05T11:58:00,NIFTY2631024550CE,238.35,246.0,238.2,245.0,0.0,0.0,11650306.0,-65.08,-83.62,18.5,6.65,234.35,255.93,-1.0,247.67,250.05,250.05,0.25
2026-03-05T11:58:00,NIFTY2631024600CE,211.9,218.6,211.85,216.05,1.0,0.0,11651330.0,-61.28,-75.53,37.35,56.66,208.5,211.05,1.0,216.79,216.56,216.56,0.39
2026-03-05T11:58:00,NIFTY2631024650CE,205.55,206.0,195.9,197.15,0.0,0.0,11651842.0,-94.92,-97.62,18.57,30.84,195.9,221.95,-1.0,207.08,209.0,209.0,0.26
2026-03-05T11:58:00,NIFTY2631024700CE,204.5,205.45,196.3,197.9,0.0,0.0,11652354.0,-89.81,-36.21,23.53,29.59,196.3,188.09,1.0,202.75,202.9,202.9,0.31
2026-03-05T11:58:00,NIFTY2631024750CE,139.1,141.0,137.1,137.4,0.0,0.0,11652866.0,-98.56,-99.38,0.0,2.22,137.1,152.93,-1.0,147.14,148.75,148.75,0.15
2026-03-05T11:58:00,NIFTY2631024800CE,120.05,121.5,118.0,118.3,0.0,0.0,11653634.0,-98.37,-99.32,0.0,3.19,118.0,132.26,-1.0,126.93,128.32,128.32,0.14
2026-03-05T11:58:00,NIFTY2631024250PE,140.0,141.8,138.35,140.2,0.0,0.0,11644674.0,-8.54,-4.96,100.0,98.02,124.0,129.38,1.0,130.56,129.06,129.06,0.88
2026-03-05T11:58:00,NIFTY2631024300PE,153.0,154.5,151.0,152.65,0.0,0.0,11645186.0,-8.99,-5.33,99.3,97.35,135.45,141.24,1.0,142.5,140.88,140.88,0.88
2026-03-05T11:58:00,NIFTY2631024350PE,167.05,168.6,164.8,166.6,0.0,0.0,11645954.0,-11.3,-6.75,99.02,97.46,148.05,154.32,1.0,155.77,153.95,153.95,0.87
2026-03-05T11:58:00,NIFTY2631024400PE,182.8,184.65,180.1,182.2,0.0,0.0,11646978.0,-9.61,-5.74,98.75,97.75,162.15,168.89,1.0,170.36,168.44,168.44,0.88
2026-03-05T11:58:00,NIFTY2631024450PE,199.85,201.0,196.75,199.1,0.0,0.0,11647490.0,-9.06,-5.46,98.57,97.8,177.6,184.73,1.0,186.25,184.18,184.18,0.88
2026-03-05T11:58:00,NIFTY2631024500PE,218.05,219.85,215.15,216.65,0.0,0.0,11650050.0,-13.27,-8.12,97.89,98.18,195.0,202.42,1.0,203.91,201.67,201.67,0.88
2026-03-05T11:58:00,NIFTY2631024550PE,221.9,222.0,214.55,217.0,0.0,1.0,11650562.0,-41.86,-47.82,66.99,48.67,204.5,225.11,-1.0,217.89,218.48,218.48,0.57
2026-03-05T11:58:00,NIFTY2631024600PE,227.2,230.0,224.5,229.35,0.0,0.0,11651586.0,-2.83,-2.16,97.88,83.48,207.0,212.04,1.0,219.86,219.04,219.04,0.64
2026-03-05T11:58:00,NIFTY2631024650PE,224.0,229.75,223.3,228.05,0.0,0.0,11652098.0,-18.98,-84.37,60.77,62.4,216.95,236.19,-1.0,226.78,226.75,226.75,0.49
2026-03-05T11:58:00,NIFTY2631024700PE,311.95,314.1,307.5,309.25,0.0,0.0,11652610.0,-14.29,-8.78,96.41,97.04,281.45,290.86,1.0,293.02,290.09,290.09,0.89
2026-03-05T11:58:00,NIFTY2631024750PE,340.45,342.4,335.9,339.95,0.0,0.0,11653122.0,-7.65,-4.7,99.34,98.22,308.0,317.91,1.0,320.78,317.55,317.55,0.88
2026-03-05T11:59:00,NIFTY 50,24541.05,24551.15,24541.05,24551.15,0.0,0.0,,,,,,,,,,,,
2026-03-05T11:59:00,NIFTY2631024300CE,401.75,405.0,398.95,400.2,0.0,0.0,11644930.0,-96.87,-98.43,0.0,1.87,398.95,424.74,-1.0,418.91,422.0,422.0,0.12
2026-03-05T11:59:00,NIFTY2631024350CE,366.1,368.5,362.8,364.3,0.0,0.0,11645442.0,-96.03,-98.03,0.0,3.0,362.8,387.44,-1.0,381.91,384.89,384.89,0.15
2026-03-05T11:59:00,NIFTY2631024400CE,330.85,334.0,328.25,329.9,0.0,0.0,11646210.0,-95.51,-97.8,0.0,2.07,328.25,352.89,-1.0,346.51,349.24,349.24,0.14
2026-03-05T11:59:00,NIFTY2631024450CE,297.9,301.35,295.7,296.4,0.0,0.0,11647234.0,-97.94,-99.01,0.0,2.84,295.7,319.4,-1.0,312.19,314.87,314.87,0.12
2026-03-05T11:59:00,NIFTY2631024500CE,266.4,269.1,264.2,266.85,0.0,0.0,11647746.0,-91.55,-95.94,1.76,2.53,264.1,286.33,-1.0,279.98,282.49,282.49,0.12
2026-03-05T11:59:00,NIFTY2631024550CE,238.35,246.0,238.2,245.0,0.0,0.0,11650306.0,-65.08,-83.62,18.5,6.65,234.35,255.93,-1.0,247.67,250.05,250.05,0.25
2026-03-05T11:59:00,NIFTY2631024600CE,216.7,220.7,215.65,217.35,1.0,0.0,11651330.0,-54.62,-71.31,41.26,43.96,208.5,211.05,1.0,217.28,216.69,216.69,0.43
2026-03-05T11:59:00,NIFTY2631024650CE,205.55,206.0,195.9,197.15,0.0,0.0,11651842.0,-94.92,-97.62,18.57,30.84,195.9,221.95,-1.0,207.08,209.0,209.0,0.26
2026-03-05T11:59:00,NIFTY2631024700CE,204.5,205.45,196.3,197.9,0.0,0.0,11652354.0,-89.81,-36.21,23.53,29.59,196.3,188.09,1.0,202.75,202.9,202.9,0.31
2026-03-05T11:59:00,NIFTY2631024750CE,139.1,141.0,137.1,137.4,0.0,0.0,11652866.0,-98.56,-99.38,0.0,2.22,137.1,152.93,-1.0,147.14,148.75,148.75,0.15
2026-03-05T11:59:00,NIFTY2631024800CE,120.05,121.5,118.0,118.3,0.0,0.0,11653634.0,-98.37,-99.32,0.0,3.19,118.0,132.26,-1.0,126.93,128.32,128.32,0.14
2026-03-05T11:59:00,NIFTY2631024250PE,140.0,141.8,138.35,140.2,0.0,0.0,11644674.0,-8.54,-4.96,100.0,98.02,124.0,129.38,1.0,130.56,129.06,129.06,0.88
2026-03-05T11:59:00,NIFTY2631024300PE,153.0,154.5,151.0,152.65,0.0,0.0,11645186.0,-8.99,-5.33,99.3,97.35,135.45,141.24,1.0,142.5,140.88,140.88,0.88
2026-03-05T11:59:00,NIFTY2631024350PE,167.05,168.6,164.8,166.6,0.0,0.0,11645954.0,-11.3,-6.75,99.02,97.46,148.05,154.32,1.0,155.77,153.95,153.95,0.87
2026-03-05T11:59:00,NIFTY2631024400PE,182.8,184.65,180.1,182.2,0.0,0.0,11646978.0,-9.61,-5.74,98.75,97.75,162.15,168.89,1.0,170.36,168.44,168.44,0.88
2026-03-05T11:59:00,NIFTY2631024450PE,199.85,201.0,196.75,199.1,0.0,0.0,11647490.0,-9.06,-5.46,98.57,97.8,177.6,184.73,1.0,186.25,184.18,184.18,0.88
2026-03-05T11:59:00,NIFTY2631024500PE,218.05,219.85,215.15,216.65,0.0,0.0,11650050.0,-13.27,-8.12,97.89,98.18,195.0,202.42,1.0,203.91,201.67,201.67,0.88
2026-03-05T11:59:00,NIFTY2631024550PE,216.95,217.55,210.6,213.6,0.0,1.0,11650562.0,-57.67,-58.05,59.99,59.96,204.5,225.11,-1.0,216.81,217.83,217.83,0.5
2026-03-05T11:59:00,NIFTY2631024600PE,227.2,230.0,224.5,229.35,0.0,0.0,11651586.0,-2.83,-2.16,97.88,83.48,207.0,212.04,1.0,219.86,219.04,219.04,0.64
2026-03-05T11:59:00,NIFTY2631024650PE,224.0,229.75,223.3,228.05,0.0,0.0,11652098.0,-18.98,-84.37,60.77,62.4,216.95,236.19,-1.0,226.78,226.75,226.75,0.49
2026-03-05T11:59:00,NIFTY2631024700PE,311.95,314.1,307.5,309.25,0.0,0.0,11652610.0,-14.29,-8.78,96.41,97.04,281.45,290.86,1.0,293.02,290.09,290.09,0.89
2026-03-05T11:59:00,NIFTY2631024750PE,340.45,342.4,335.9,339.95,0.0,0.0,11653122.0,-7.65,-4.7,99.34,98.22,308.0,317.91,1.0,320.78,317.55,317.55,0.88
2026-03-05T12:00:00,NIFTY 50,24541.05,24551.15,24541.05,24551.15,0.0,0.0,,,,,,,,,,,,
2026-03-05T12:00:00,NIFTY2631024300CE,401.75,405.0,398.95,400.2,0.0,0.0,11644930.0,-96.87,-98.43,0.0,1.87,398.95,424.74,-1.0,418.91,422.0,422.0,0.12
2026-03-05T12:00:00,NIFTY2631024350CE,366.1,368.5,362.8,364.3,0.0,0.0,11645442.0,-96.03,-98.03,0.0,3.0,362.8,387.44,-1.0,381.91,384.89,384.89,0.15
2026-03-05T12:00:00,NIFTY2631024400CE,330.85,334.0,328.25,329.9,0.0,0.0,11646210.0,-95.51,-97.8,0.0,2.07,328.25,352.89,-1.0,346.51,349.24,349.24,0.14
2026-03-05T12:00:00,NIFTY2631024450CE,297.9,301.35,295.7,296.4,0.0,0.0,11647234.0,-97.94,-99.01,0.0,2.84,295.7,319.4,-1.0,312.19,314.87,314.87,0.12
2026-03-05T12:00:00,NIFTY2631024500CE,266.4,269.1,264.2,266.85,0.0,0.0,11647746.0,-91.55,-95.94,1.76,2.53,264.1,286.33,-1.0,279.98,282.49,282.49,0.12
2026-03-05T12:00:00,NIFTY2631024550CE,238.35,246.0,238.2,245.0,0.0,0.0,11650306.0,-65.08,-83.62,18.5,6.65,234.35,255.93,-1.0,247.67,250.05,250.05,0.25
2026-03-05T12:00:00,NIFTY2631024600CE,217.35,220.1,217.0,219.85,1.0,0.0,11651330.0,-41.79,-63.21,57.46,45.36,208.5,211.05,1.0,218.06,217.12,217.12,0.43
2026-03-05T12:00:00,NIFTY2631024650CE,205.55,206.0,195.9,197.15,0.0,0.0,11651842.0,-94.92,-97.62,18.57,30.84,195.9,221.95,-1.0,207.08,209.0,209.0,0.26
2026-03-05T12:00:00,NIFTY2631024700CE,204.5,205.45,196.3,197.9,0.0,0.0,11652354.0,-89.81,-36.21,23.53,29.59,196.3,188.09,1.0,202.75,202.9,202.9,0.31
2026-03-05T12:00:00,NIFTY2631024750CE,139.1,141.0,137.1,137.4,0.0,0.0,11652866.0,-98.56,-99.38,0.0,2.22,137.1,152.93,-1.0,147.14,148.75,148.75,0.15
2026-03-05T12:00:00,NIFTY2631024800CE,120.05,121.5,118.0,118.3,0.0,0.0,11653634.0,-98.37,-99.32,0.0,3.19,118.0,132.26,-1.0,126.93,128.32,128.32,0.14
2026-03-05T12:00:00,NIFTY2631024250PE,140.0,141.8,138.35,140.2,0.0,0.0,11644674.0,-8.54,-4.96,100.0,98.02,124.0,129.38,1.0,130.56,129.06,129.06,0.88
2026-03-05T12:00:00,NIFTY2631024300PE,153.0,154.5,151.0,152.65,0.0,0.0,11645186.0,-8.99,-5.33,99.3,97.35,135.45,141.24,1.0,142.5,140.88,140.88,0.88
