timestamp,candle_time,age_min,symbol,open,high,low,close,active_ce,active_pe,instrument_token,fast_ma,slow_ma,sma11,wpr_9,wpr_28,supertrend,supertrend_dir,stoch_k,stoch_d,swing_low,demarker
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024650CE,139.1,140.1,131.95,135.3,0.0,0.0,11651842.0,9.21,16.2,-87.99,-70.63,159.31,-1.0,0.06,131.95,146.77,148.35,148.35
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024700CE,118.7,119.9,112.9,116.15,0.0,0.0,11652354.0,2.38,8.5,-87.13,-71.84,136.83,-1.0,0.08,112.9,126.56,128.1,128.1
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024750CE,101.7,102.1,96.15,99.15,0.0,0.0,11652866.0,6.39,12.65,-86.98,-70.5,117.6,-1.0,0.06,96.15,108.44,109.72,109.72
2026-03-06T15:06:00,2026-03-06T15:05:00,1.0,NIFTY2631024200PE,140.8,146.25,139.6,141.95,0.0,0.0,11643650.0,15.37,17.07,-63.6,-31.64,123.13,1.0,0.6,132.85,142.78,141.85,141.85
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024250PE,156.15,159.15,154.5,157.9,0.0,0.0,11644674.0,22.39,17.08,-56.05,-30.07,136.56,1.0,0.65,146.45,158.34,157.74,157.74
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024300PE,173.25,175.5,170.75,174.15,0.0,0.0,11645186.0,23.11,18.25,-53.67,-29.24,149.94,1.0,0.68,162.15,174.41,173.55,173.55
2026-03-06T15:06:00,2026-03-06T15:05:00,1.0,NIFTY2631024350PE,189.2,195.6,188.05,190.5,0.0,0.0,11645954.0,13.89,18.29,-56.95,-29.81,166.16,1.0,0.58,177.95,191.26,189.94,189.94
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024400PE,210.95,212.7,208.15,212.0,0.0,0.0,11646978.0,19.2,14.97,-47.76,-28.56,182.39,1.0,0.67,195.65,210.62,209.73,209.73
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024450PE,231.35,234.2,229.5,233.5,0.0,1.0,11647490.0,26.46,20.05,-45.07,-27.28,201.71,1.0,0.67,215.95,231.32,230.1,230.1
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024500PE,252.5,256.15,251.8,255.25,0.0,0.0,11650050.0,24.43,18.9,-48.94,-28.51,221.76,1.0,0.67,239.6,253.33,252.12,252.12
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024550PE,277.8,280.0,274.8,280.0,0.0,0.0,11650562.0,29.62,22.34,-42.07,-28.64,243.55,1.0,0.67,260.45,276.96,275.47,275.47
2026-03-06T15:06:00,2026-03-06T15:05:00,1.0,NIFTY2631024600PE,301.1,308.5,299.6,302.95,0.0,0.0,11651586.0,13.92,18.68,-51.96,-31.44,266.3,1.0,0.61,286.4,301.99,299.95,299.95
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024650PE,331.05,334.35,328.5,333.6,0.0,0.0,11652098.0,25.05,19.41,-42.47,-31.86,292.83,1.0,0.71,315.45,330.13,328.63,328.63
2026-03-06T15:06:00,2026-03-06T15:06:00,0.0,NIFTY2631024700PE,358.95,366.35,358.95,365.0,0.0,0.0,11652610.0,30.29,24.71,-38.06,-30.61,321.51,1.0,0.7,342.3,359.84,358.15,358.15
2026-03-06T15:07:00,2026-03-06T15:06:00,1.0,NIFTY 50,24455.4,24455.55,24449.3,24449.3,0.0,0.0,,,,,,,,,,,,
2026-03-06T15:07:00,2026-03-06T15:06:00,1.0,NIFTY2631024250CE,364.55,367.55,354.65,359.3,0.0,0.0,11643906.0,-88.4,-71.34,397.21,-1.0,7.25,16.02,354.65,0.14,374.5,377.35,377.35
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024300CE,325.9,336.7,322.45,335.95,0.0,0.0,11644930.0,-62.88,-59.77,361.89,-1.0,31.95,25.34,321.9,0.15,339.45,341.36,341.36
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024350CE,293.55,304.85,290.95,304.85,0.0,0.0,11645442.0,-56.26,-57.16,327.57,-1.0,32.17,22.26,288.25,0.15,306.9,308.68,308.68
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024400CE,262.05,272.8,260.2,272.8,0.0,0.0,11646210.0,-59.23,-57.11,296.59,-1.0,24.5,14.4,258.45,0.09,276.32,277.97,277.97
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024450CE,233.95,243.75,231.9,243.75,0.0,0.0,11647234.0,-58.44,-57.71,266.02,-1.0,24.14,15.32,229.35,0.11,246.52,248.12,248.12
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024500CE,206.05,216.25,203.7,215.8,1.0,0.0,11647746.0,-58.18,-57.16,236.08,-1.0,21.47,13.42,202.0,0.12,218.65,220.29,220.29
2026-03-06T15:07:00,2026-03-06T15:06:00,1.0,NIFTY2631024550CE,185.75,186.4,176.4,180.4,0.0,0.0,11650306.0,-87.22,-70.59,208.49,-1.0,1.71,8.47,176.4,0.07,193.47,195.25,195.25
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024600CE,156.9,166.0,155.15,166.0,0.0,0.0,11651330.0,-55.69,-56.4,182.64,-1.0,21.63,10.95,152.75,0.12,168.36,169.69,169.69
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024650CE,135.8,143.95,134.15,143.95,0.0,0.0,11651842.0,-56.99,-55.25,159.31,-1.0,25.21,18.49,131.95,0.13,145.87,147.31,147.31
2026-03-06T15:07:00,2026-03-06T15:06:00,1.0,NIFTY2631024700CE,118.7,119.9,112.9,116.15,0.0,0.0,11652354.0,-87.13,-71.84,136.83,-1.0,2.38,8.5,112.9,0.08,126.56,128.1,128.1
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024750CE,98.9,105.9,97.9,105.9,0.0,0.0,11652866.0,-57.7,-55.34,117.6,-1.0,22.63,15.23,96.15,0.15,107.63,108.85,108.85
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024200PE,142.45,143.6,133.45,134.35,0.0,0.0,11643650.0,-94.0,-46.08,123.13,1.0,18.84,19.9,132.85,0.62,141.73,142.01,142.01
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024250PE,157.9,159.0,147.6,149.8,0.0,0.0,11644674.0,-87.14,-43.61,136.56,1.0,16.65,17.56,146.45,0.58,157.06,157.28,157.28
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024300PE,174.3,175.5,163.4,165.4,0.0,0.0,11645186.0,-87.45,-42.67,149.94,1.0,17.23,18.09,162.15,0.59,173.08,173.26,173.26
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024350PE,192.05,193.55,181.25,183.6,0.0,0.0,11645954.0,-80.62,-40.85,166.16,1.0,18.86,19.25,177.95,0.6,190.6,190.72,190.72
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024400PE,211.95,213.3,200.3,202.1,0.0,0.0,11646978.0,-79.39,-41.75,182.39,1.0,13.76,14.32,195.65,0.6,209.32,209.43,209.43
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024450PE,232.7,234.25,220.9,222.6,0.0,1.0,11647490.0,-79.19,-40.75,201.71,1.0,19.67,20.43,215.95,0.61,230.04,230.03,230.03
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024500PE,255.15,256.4,242.65,245.6,0.0,0.0,11650050.0,-80.42,-39.94,221.76,1.0,17.58,18.74,239.6,0.61,252.16,252.08,252.08
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024550PE,279.65,280.05,267.35,269.0,0.0,0.0,11650562.0,-74.67,-40.64,243.55,1.0,21.7,22.96,260.45,0.61,275.88,275.61,275.61
2026-03-06T15:07:00,2026-03-06T15:06:00,1.0,NIFTY2631024600PE,303.3,307.0,301.9,306.35,0.0,0.0,11651586.0,-42.09,-29.26,268.01,1.0,25.39,19.2,286.4,0.68,303.19,301.75,301.75
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024650PE,334.8,334.8,319.8,321.9,0.0,0.0,11652098.0,-79.56,-42.86,292.83,1.0,18.08,19.32,315.45,0.65,328.98,328.62,328.62
2026-03-06T15:07:00,2026-03-06T15:07:00,0.0,NIFTY2631024700PE,365.0,366.0,350.4,353.05,0.0,0.0,11652610.0,-70.67,-41.45,321.51,1.0,22.03,24.13,342.3,0.65,358.74,358.4,358.4
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY 50,24448.75,24462.05,24445.7,24462.05,0.0,0.0,,,,,,,,,,,,
2026-03-06T15:08:00,2026-03-06T15:08:00,0.0,NIFTY2631024250CE,369.0,369.15,363.15,363.6,0.0,0.0,11643906.0,397.21,-1.0,-77.68,-64.4,40.39,24.96,371.18,373.17,373.17,354.65,0.17
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024300CE,325.9,336.7,322.45,335.95,0.0,0.0,11644930.0,361.89,-1.0,-62.88,-59.77,31.95,25.34,339.45,341.36,341.36,321.9,0.15
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024350CE,293.55,304.85,290.95,304.85,0.0,0.0,11645442.0,327.57,-1.0,-56.26,-57.16,32.17,22.26,306.9,308.68,308.68,288.25,0.15
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024400CE,262.05,272.8,260.2,272.8,0.0,0.0,11646210.0,296.59,-1.0,-59.23,-57.11,24.5,14.4,276.32,277.97,277.97,258.45,0.09
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024450CE,233.95,243.75,231.9,243.75,0.0,0.0,11647234.0,266.02,-1.0,-58.44,-57.71,24.14,15.32,246.52,248.12,248.12,229.35,0.11
2026-03-06T15:08:00,2026-03-06T15:08:00,0.0,NIFTY2631024500CE,216.0,216.0,208.85,210.35,1.0,0.0,11647746.0,236.08,-1.0,-74.7,-62.29,33.97,19.91,216.65,218.5,218.5,202.0,0.13
2026-03-06T15:08:00,2026-03-06T15:08:00,0.0,NIFTY2631024550CE,189.2,189.2,183.8,184.8,0.0,0.0,11650306.0,208.49,-1.0,-73.16,-62.14,36.41,20.0,190.61,192.37,192.37,176.4,0.13
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024600CE,156.9,166.0,155.15,166.0,0.0,0.0,11651330.0,182.64,-1.0,-55.69,-56.4,21.63,10.95,168.36,169.69,169.69,152.75,0.12
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024650CE,135.8,143.95,134.15,143.95,0.0,0.0,11651842.0,159.31,-1.0,-56.99,-55.25,25.21,18.49,145.87,147.31,147.31,131.95,0.13
2026-03-06T15:08:00,2026-03-06T15:08:00,0.0,NIFTY2631024700CE,123.4,123.4,118.6,119.65,0.0,0.0,11652354.0,136.83,-1.0,-73.27,-62.92,35.62,19.9,124.12,125.72,125.72,112.9,0.16
2026-03-06T15:08:00,2026-03-06T15:08:00,0.0,NIFTY2631024750CE,106.05,106.05,101.5,101.75,0.0,0.0,11652866.0,117.6,-1.0,-75.7,-62.59,32.77,20.6,105.96,107.6,107.6,96.15,0.17
2026-03-06T15:08:00,2026-03-06T15:08:00,0.0,NIFTY2631024200PE,132.35,140.5,132.35,139.25,0.0,0.0,11643650.0,123.13,1.0,-72.94,-39.7,17.18,20.5,140.97,141.86,141.86,132.35,0.55
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024250PE,157.9,159.0,147.6,149.8,0.0,0.0,11644674.0,136.56,1.0,-87.14,-43.61,16.65,17.56,157.06,157.28,157.28,146.45,0.58
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024300PE,174.3,175.5,163.4,165.4,0.0,0.0,11645186.0,149.94,1.0,-87.45,-42.67,17.23,18.09,173.08,173.26,173.26,162.15,0.59
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024350PE,192.05,193.55,181.25,183.6,0.0,0.0,11645954.0,166.16,1.0,-80.62,-40.85,18.86,19.25,190.6,190.72,190.72,177.95,0.6
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024400PE,211.95,213.3,200.3,202.1,0.0,0.0,11646978.0,182.39,1.0,-79.39,-41.75,13.76,14.32,209.32,209.43,209.43,195.65,0.6
2026-03-06T15:08:00,2026-03-06T15:08:00,0.0,NIFTY2631024450PE,221.45,230.25,221.45,228.55,0.0,1.0,11647490.0,201.71,1.0,-60.56,-35.83,17.86,21.33,229.59,230.28,230.28,220.9,0.55
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024500PE,255.15,256.4,242.65,245.6,0.0,0.0,11650050.0,221.76,1.0,-80.42,-39.94,17.58,18.74,252.16,252.08,252.08,239.6,0.61
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024550PE,279.65,280.05,267.35,269.0,0.0,0.0,11650562.0,243.55,1.0,-74.67,-40.64,21.7,22.96,275.88,275.61,275.61,260.45,0.61
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024600PE,306.4,306.95,293.25,293.85,0.0,0.0,11651586.0,268.01,1.0,-78.37,-41.8,19.14,19.48,301.86,301.65,301.65,286.4,0.64
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024650PE,334.8,334.8,319.8,321.9,0.0,0.0,11652098.0,292.83,1.0,-79.56,-42.86,18.08,19.32,328.98,328.62,328.62,315.45,0.65
2026-03-06T15:08:00,2026-03-06T15:07:00,1.0,NIFTY2631024700PE,365.0,366.0,350.4,353.05,0.0,0.0,11652610.0,321.51,1.0,-70.67,-41.45,22.03,24.13,358.74,358.4,358.4,342.3,0.65
2026-03-06T15:09:00,2026-03-06T15:09:00,0.0,NIFTY 50,24453.95,24465.25,24453.95,24460.05,0.0,0.0,,,,,,,,,,,,
2026-03-06T15:09:00,2026-03-06T15:09:00,0.0,NIFTY2631024250CE,363.6,373.35,363.6,371.3,0.0,0.0,11643906.0,71.82,46.49,-56.18,-57.12,397.21,-1.0,368.78,372.48,372.48,354.65,0.24
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024300CE,337.35,337.35,329.3,331.1,0.0,0.0,11644930.0,42.61,30.49,-75.69,-63.0,361.89,-1.0,337.09,339.38,339.38,321.9,0.19
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024350CE,304.1,304.1,297.05,298.1,0.0,0.0,11645442.0,46.51,29.84,-74.04,-62.88,327.57,-1.0,304.76,306.69,306.69,288.25,0.17
2026-03-06T15:09:00,2026-03-06T15:09:00,0.0,NIFTY2631024400CE,272.7,275.1,268.15,271.9,0.0,0.0,11646210.0,63.56,42.23,-61.13,-56.0,296.59,-1.0,271.84,275.15,275.15,258.45,0.16
2026-03-06T15:09:00,2026-03-06T15:09:00,0.0,NIFTY2631024450CE,241.0,246.0,239.15,243.45,0.0,0.0,11647234.0,62.87,41.15,-58.65,-55.79,266.02,-1.0,241.91,245.44,245.44,229.35,0.19
2026-03-06T15:09:00,2026-03-06T15:09:00,0.0,NIFTY2631024500CE,210.55,217.35,210.55,215.2,1.0,0.0,11647746.0,60.28,38.57,-59.51,-55.62,236.08,-1.0,214.6,217.58,217.58,202.0,0.17
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024550CE,189.2,189.2,183.8,184.8,0.0,0.0,11650306.0,36.41,20.0,-73.16,-62.14,208.49,-1.0,190.61,192.37,192.37,176.4,0.13
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024600CE,166.0,166.0,159.65,160.9,0.0,0.0,11651330.0,35.88,19.61,-72.74,-62.49,182.64,-1.0,166.29,168.17,168.17,152.75,0.14
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024650CE,144.4,144.4,139.0,139.4,0.0,0.0,11651842.0,36.09,23.5,-73.3,-61.6,159.31,-1.0,144.08,145.84,145.84,131.95,0.16
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024700CE,123.4,123.4,118.6,119.65,0.0,0.0,11652354.0,35.62,19.9,-73.27,-62.92,136.83,-1.0,124.12,125.72,125.72,112.9,0.16
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024750CE,106.05,106.05,101.5,101.75,0.0,0.0,11652866.0,32.77,20.6,-75.7,-62.59,117.6,-1.0,105.96,107.6,107.6,96.15,0.17
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024200PE,132.35,140.5,132.35,139.25,0.0,0.0,11643650.0,17.18,20.5,-72.94,-39.7,123.13,1.0,140.97,141.86,141.86,132.35,0.55
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024250PE,149.0,156.05,147.95,154.7,0.0,0.0,11644674.0,15.32,18.12,-68.33,-37.85,136.56,1.0,156.18,157.23,157.23,147.6,0.52
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024300PE,164.3,171.95,163.7,170.4,0.0,0.0,11645186.0,15.58,18.64,-68.15,-37.2,149.94,1.0,172.19,173.22,173.22,163.4,0.53
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024350PE,182.1,190.05,181.95,188.45,0.0,0.0,11645954.0,16.95,20.27,-63.98,-36.16,166.16,1.0,190.01,190.79,190.79,181.25,0.54
2026-03-06T15:09:00,2026-03-06T15:09:00,0.0,NIFTY2631024400PE,207.3,207.3,199.05,204.2,0.0,0.0,11646978.0,7.25,12.2,-64.81,-41.2,182.39,1.0,208.68,208.74,208.74,199.05,0.5
2026-03-06T15:09:00,2026-03-06T15:09:00,0.0,NIFTY2631024450PE,229.0,229.0,218.15,224.35,0.0,1.0,11647490.0,6.83,14.79,-66.99,-41.08,201.71,1.0,229.55,229.39,229.39,218.15,0.5
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024500PE,243.75,253.0,243.75,251.1,0.0,0.0,11650050.0,16.32,19.45,-62.48,-35.72,221.76,1.0,251.67,252.43,252.43,242.65,0.55
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024550PE,269.2,276.1,267.6,274.6,0.0,0.0,11650562.0,17.76,23.03,-58.07,-36.79,243.55,1.0,275.26,276.02,276.02,267.35,0.55
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024600PE,296.25,303.0,294.0,301.3,0.0,0.0,11651586.0,18.24,20.92,-56.75,-36.73,268.01,1.0,301.31,302.17,302.17,293.25,0.58
2026-03-06T15:09:00,2026-03-06T15:09:00,0.0,NIFTY2631024650PE,329.05,329.05,317.0,323.15,0.0,0.0,11652098.0,5.96,13.4,-68.83,-44.47,292.83,1.0,329.05,328.45,328.45,317.0,0.52
2026-03-06T15:09:00,2026-03-06T15:08:00,1.0,NIFTY2631024700PE,351.1,361.65,351.1,359.9,0.0,0.0,11652610.0,19.37,23.9,-51.98,-37.69,321.51,1.0,358.37,359.23,359.23,350.4,0.59
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY 50,24460.15,24463.7,24458.0,24459.6,0.0,0.0,,,,,,,,,,,,
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY2631024250CE,371.3,373.05,367.7,370.15,0.0,0.0,11643906.0,368.08,371.1,371.1,397.21,-1.0,76.87,63.03,0.26,354.65,-47.55,-58.2
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024300CE,333.25,339.25,331.9,336.85,0.0,0.0,11644930.0,334.66,338.45,338.45,361.89,-1.0,67.7,47.42,0.23,321.9,-59.43,-56.55
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024350CE,298.95,307.0,298.95,304.2,0.0,0.0,11645442.0,302.56,305.85,305.85,327.57,-1.0,78.92,52.53,0.23,288.25,-56.89,-56.42
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024400CE,272.7,275.1,268.15,271.9,0.0,0.0,11646210.0,271.84,275.15,275.15,296.59,-1.0,63.56,42.23,0.16,258.45,-61.13,-56.0
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024450CE,241.0,246.0,239.15,243.45,0.0,0.0,11647234.0,241.91,245.44,245.44,266.02,-1.0,62.87,41.15,0.19,229.35,-58.65,-55.79
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY2631024500CE,216.1,217.0,213.15,214.0,1.0,0.0,11647746.0,213.58,216.28,216.28,236.08,-1.0,63.7,52.65,0.18,202.0,-51.52,-57.13
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY2631024550CE,190.4,191.6,187.35,189.1,0.0,0.0,11650306.0,187.66,190.31,190.31,208.49,-1.0,63.41,53.48,0.21,176.4,-46.41,-56.07
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY2631024600CE,165.8,167.65,163.6,164.8,0.0,0.0,11651330.0,163.59,166.08,166.08,182.64,-1.0,64.56,54.02,0.2,152.75,-47.15,-56.6
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024650CE,142.5,145.4,140.5,144.15,0.0,0.0,11651842.0,142.39,145.12,145.12,159.31,-1.0,63.17,41.49,0.19,131.95,-55.96,-53.78
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024700CE,119.45,124.45,119.45,123.75,0.0,0.0,11652354.0,122.56,125.03,125.03,136.83,-1.0,61.49,39.6,0.2,112.9,-55.98,-55.19
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024750CE,102.3,106.55,102.3,105.9,0.0,0.0,11652866.0,104.54,106.94,106.94,117.6,-1.0,58.32,37.91,0.2,96.15,-56.76,-53.77
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY2631024200PE,134.65,138.55,134.0,136.85,0.0,0.0,11643650.0,139.48,140.21,140.21,123.13,1.0,12.51,13.15,0.49,131.05,-61.84,-43.54
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024250PE,152.3,153.5,146.1,151.45,0.0,0.0,11644674.0,155.84,156.33,156.33,136.56,1.0,7.64,13.2,0.48,146.1,-72.77,-43.06
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY2631024300PE,166.65,169.55,164.9,167.8,0.0,0.0,11645186.0,170.73,171.38,171.38,149.94,1.0,10.3,11.37,0.47,161.65,-62.39,-41.3
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY2631024350PE,184.35,187.05,181.8,185.15,0.0,0.0,11645954.0,188.48,189.15,189.15,166.16,1.0,7.3,10.34,0.47,179.75,-62.2,-40.83
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024400PE,207.3,207.3,199.05,204.2,0.0,0.0,11646978.0,208.68,208.74,208.74,182.39,1.0,7.25,12.2,0.5,199.05,-64.81,-41.2
2026-03-06T15:10:00,2026-03-06T15:10:00,0.0,NIFTY2631024450PE,224.1,226.85,221.15,224.9,0.0,1.0,11647490.0,228.42,228.69,228.69,201.71,1.0,7.76,10.82,0.48,218.15,-56.55,-40.45
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024500PE,250.1,250.1,240.45,246.25,0.0,0.0,11650050.0,251.71,251.52,251.52,221.76,1.0,6.09,13.33,0.5,240.45,-71.4,-41.67
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024550PE,274.0,274.0,263.45,271.55,0.0,0.0,11650562.0,275.45,275.37,275.37,243.55,1.0,6.89,15.45,0.48,263.45,-57.23,-40.71
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024600PE,301.45,301.45,289.85,296.65,0.0,0.0,11651586.0,301.42,301.33,301.33,268.01,1.0,7.53,14.97,0.52,289.85,-61.39,-41.74
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024650PE,329.05,329.05,317.0,323.15,0.0,0.0,11652098.0,329.05,328.45,328.45,292.83,1.0,5.96,13.4,0.52,317.0,-68.83,-44.47
2026-03-06T15:10:00,2026-03-06T15:09:00,1.0,NIFTY2631024700PE,352.9,356.85,347.25,353.95,0.0,0.0,11652610.0,358.92,358.41,358.41,321.51,1.0,6.44,15.95,0.52,347.25,-58.47,-43.21
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY 50,24460.3,24460.3,24451.25,24456.45,0.0,0.0,,,,,,,,,,,,
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024250CE,369.5,369.5,363.75,368.8,0.0,0.0,11643906.0,356.7,396.41,-1.0,89.01,79.23,368.13,368.9,368.9,-40.79,-59.48,0.26
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024300CE,336.0,336.0,330.35,334.8,0.0,0.0,11644930.0,322.45,361.78,-1.0,80.79,73.51,334.23,334.8,334.8,-44.03,-58.59,0.25
2026-03-06T15:11:00,2026-03-06T15:10:00,1.0,NIFTY2631024350CE,305.0,306.8,301.2,302.8,0.0,0.0,11645442.0,288.25,327.57,-1.0,81.26,68.9,301.54,304.53,304.53,-48.5,-57.86,0.25
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024400CE,271.45,271.6,266.15,270.35,0.0,0.0,11646210.0,260.2,295.14,-1.0,71.75,66.84,270.59,271.67,271.67,-45.03,-57.67,0.17
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024450CE,241.3,241.3,237.1,241.1,0.0,0.0,11647234.0,231.9,264.85,-1.0,73.87,67.32,241.06,241.88,241.88,-44.96,-58.57,0.2
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024500CE,213.9,214.1,209.05,213.85,1.0,0.0,11647746.0,203.7,235.61,-1.0,74.54,66.17,213.51,214.48,214.48,-41.48,-57.32,0.18
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024550CE,188.0,188.25,183.75,187.1,0.0,0.0,11650306.0,178.75,208.49,-1.0,70.16,64.73,187.43,188.45,188.45,-44.42,-58.81,0.2
2026-03-06T15:11:00,2026-03-06T15:10:00,1.0,NIFTY2631024600CE,165.8,167.65,163.6,164.8,0.0,0.0,11651330.0,152.75,182.64,-1.0,64.56,54.02,163.59,166.08,166.08,-47.15,-56.6,0.2
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024650CE,143.4,143.4,139.5,142.1,0.0,0.0,11651842.0,134.15,159.31,-1.0,75.89,68.74,141.83,142.46,142.46,-38.3,-57.15,0.22
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024700CE,122.75,122.75,119.7,121.8,0.0,0.0,11652354.0,114.7,136.83,-1.0,71.35,65.38,121.69,122.49,122.49,-39.66,-58.87,0.24
2026-03-06T15:11:00,2026-03-06T15:11:00,0.0,NIFTY2631024750CE,105.25,105.25,101.4,104.15,0.0,0.0,11652866.0,97.9,117.6,-1.0,70.92,63.67,103.93,104.56,104.56,-38.46,-57.49,0.22
